,0,1
0,-3.7716312,-32.609997
1,34.169376,-24.87285
2,30.19453,-17.541967
3,-6.21016,36.26323
4,-17.354815,-33.44589
5,-29.089539,17.370247
6,-15.601948,24.45002
7,21.748146,-42.10957
8,17.145884,31.961826
9,-28.172245,1.9728271
10,-16.263906,45.032486
11,40.161346,-16.252947
12,-3.5428755,-28.780664
13,7.256789,-41.713947
14,-14.332418,18.749828
15,7.218098,-7.6084476
16,21.294155,33.138947
17,19.770973,15.69042
18,0.35582274,35.868504
19,-34.79299,-29.264154
20,-12.171775,1.961828
21,-23.754639,33.38505
22,0.28540742,39.74521
23,26.675922,-38.94157
24,-26.908752,20.239697
25,-15.535252,-30.886606
26,28.480381,-17.406675
27,-11.016295,25.380716
28,-3.0811555,-60.576656
29,41.19123,-29.520227
30,26.869593,-38.44621
31,-28.608135,-25.592787
32,-7.704674,41.024307
33,-28.071577,22.234526
34,25.610033,-42.903793
35,-8.011097,60.90643
36,7.4340644,-39.83222
37,-16.249226,-30.32616
38,-16.379154,22.021496
39,-1.1930544,42.402367
40,21.747612,-42.13047
41,-3.0533793,56.88339
42,-24.05911,33.864197
43,-14.458302,-25.39954
44,-6.4560766,31.072062
45,42.49008,-19.305077
46,2.5675766,-16.798168
47,0.2799243,39.744244
48,-4.4218316,-62.016254
49,-39.202896,9.059272
50,-4.0510454,52.43693
51,19.436792,13.904786
52,-33.79332,-24.265072
53,2.3999188,24.734806
54,-26.943075,17.055452
55,-27.147831,-19.782154
56,32.661236,-29.236973
57,-0.8948162,-62.73349
58,29.764063,-0.79186076
59,-19.629257,21.759531
60,-14.115929,14.173852
61,-34.09774,-20.246426
62,-5.2260303,28.873974
63,19.736115,-10.253205
64,37.576244,-6.4582334
65,-41.085884,8.808353
66,9.543353,27.869844
67,-34.79969,40.105278
68,35.075417,-25.64639
69,-13.036732,2.2438169
70,-34.172966,42.28539
71,2.6913085,-18.23379
72,19.836605,-46.55534
73,-39.016003,-33.719692
74,-28.081726,22.284485
75,-19.630646,21.753555
76,12.898453,-18.350435
77,31.769745,-1.456773
78,-28.12914,0.98750365
79,52.196236,-3.4253275
80,-0.5115452,-60.77103
81,9.2030115,26.338581
82,6.843721,-9.582352
83,17.079947,31.126015
84,-29.343027,14.836
85,9.712304,-19.792946
86,30.93053,-17.19947
87,-8.57989,-62.67328
88,-30.626768,-25.903795
89,20.511673,14.393073
90,-8.00608,54.285934
91,23.910168,18.747046
92,-7.169537,-40.04453
93,42.55951,-30.771029
94,22.773077,32.155807
95,-5.112163,-29.593708
96,25.136568,-43.292664
97,-8.081396,3.2865472
98,-10.049962,-59.22648
99,-29.657688,-20.598143
100,-26.93761,34.590694
101,-32.651257,-24.692907
102,-11.338438,65.31421
103,-16.640251,46.47342
104,-28.570354,16.244274
105,34.15397,1.0060707
106,-1.9566363,-36.8883
107,-12.855389,63.643806
108,-16.637642,-30.707537
109,-35.495575,-29.31571
110,3.1754339,48.84859
111,51.464134,-8.659099
112,-37.111076,10.380513
113,-6.3741226,31.02033
114,12.068476,-16.562267
115,13.392703,-16.577152
116,-10.010832,34.61027
117,23.240961,34.368023
118,36.074738,-21.38978
119,14.145819,-17.546879
120,-3.9152172,43.110973
121,-2.5834408,-28.037556
122,-5.7925215,62.943077
123,4.778748,-20.52814
124,27.96342,-18.542282
125,14.133213,-22.007048
126,-3.1664178,47.86036
127,-24.23087,34.634953
128,-37.99988,-33.68357
129,-31.480429,43.497425
130,26.586868,-38.615067
131,-18.016851,23.443466
132,-13.160081,64.265114
133,-5.3290305,-26.606924
134,-39.706623,8.220754
135,35.030712,-25.42793
136,-35.57455,9.331262
137,30.076744,-28.769756
138,26.576717,-16.664389
139,-29.771456,-20.095991
140,16.892195,31.098223
141,-28.118944,15.713963
142,-5.576209,38.63504
143,18.897028,33.796432
144,9.016252,26.690937
145,31.913794,-0.7443847
146,-32.059433,-18.145208
147,36.568745,0.13348901
148,-13.562851,-30.076763
149,15.877134,-19.307152
150,-3.1366224,47.946587
151,36.568935,-24.1896
152,-21.151993,4.397525
153,8.270486,26.121408
154,-24.244057,5.2281933
155,-4.9683776,35.7439
156,7.332464,-21.806082
157,37.63664,-4.88403
158,-5.8513856,35.59703
159,32.57313,-29.070171
160,-27.820402,21.242228
161,-39.52646,8.045378
162,-0.23910576,6.8984566
163,-15.5963545,-32.351227
164,3.3369336,48.868107
165,32.4586,-28.025984
166,-4.131895,56.111656
167,26.265997,-35.981194
168,-4.4977813,-63.915253
169,23.899075,-10.028097
170,-12.972224,-30.639084
171,-7.2044163,36.35365
172,-13.207695,-33.5546
173,30.166164,-28.713785
174,-7.431562,-59.676254
175,26.63716,-34.605034
176,-37.96145,-33.09665
177,20.20686,16.424883
178,-10.897229,59.192944
179,2.5464375,27.637945
180,1.815136,48.675415
181,-8.338067,-40.337864
182,-3.78662,-28.865555
183,18.437765,31.858995
184,-11.531795,-37.913166
185,-22.506466,31.524323
186,-35.717655,10.290014
187,-19.429476,14.856897
188,-26.228456,21.633335
189,44.24687,-29.715061
190,-3.2173424,42.27632
191,-14.013149,-31.00617
192,18.158731,14.152874
193,29.693136,-28.822025
194,3.876494,-21.671173
195,-3.0418925,32.422108
196,-6.4422398,52.151566
197,34.078156,3.0273607
198,-7.464021,29.940334
199,-15.239831,43.294422
200,-20.484861,3.2825694
201,21.559923,-25.662586
202,-26.159922,30.4307
203,35.50011,2.4679494
204,0.36880675,48.970413
205,49.25814,-8.772646
206,13.193002,-7.1763988
207,-3.826176,-36.980362
208,-38.033474,-32.227398
209,-15.652457,46.724724
210,-17.211172,36.584213
211,46.06763,-32.511093
212,21.238224,32.574802
213,-21.89026,5.4685345
214,-5.142108,27.525362
215,-33.285316,-19.675665
216,-31.4683,43.517456
217,-7.5026903,-62.805077
218,-33.82738,39.71173
219,-8.132862,59.23898
220,13.751341,-20.358923
221,5.1780105,-16.6471
222,-26.679243,31.6494
223,2.8449492,25.97057
224,41.647182,-31.247784
225,-28.00986,-20.184559
226,22.894033,-44.842873
227,-39.321785,9.481105
228,-13.196282,29.548292
229,-13.05814,27.215315
230,-8.541656,-59.725147
231,-10.913596,-59.79252
232,4.41541,-23.42267
233,42.19205,-17.704603
234,-4.1514354,34.635445
235,20.242102,18.884783
236,15.139364,-21.31856
237,-4.443379,-64.03739
238,-19.103703,16.860802
239,-2.225952,34.72575
240,-8.838399,56.423836
241,-9.985128,67.27326
242,23.638445,-26.392954
243,-16.538273,18.357082
244,-29.919815,-20.501894
245,-3.974181,-60.171734
246,15.184611,29.839453
247,37.02143,-27.072678
248,-14.060571,30.633957
249,-8.613768,-38.582996
250,20.878038,30.961632
251,-18.347628,29.664938
252,-10.885845,27.607674
253,-2.0387866,38.951244
254,-5.9487395,-56.86434
255,-29.029232,2.7168384
256,-8.905655,62.856506
257,-2.630592,26.272099
258,-4.085108,56.550316
259,-20.984013,3.4730792
260,-22.86993,4.623494
261,-9.024247,62.625263
262,29.56684,-21.087454
263,19.269377,15.169823
264,7.3165245,-42.87375
265,50.252556,-3.2786946
266,-30.385107,-25.767159
267,-9.700184,61.841904
268,-21.783573,16.804665
269,-16.990383,-32.36516
270,-20.077682,3.7491133
271,31.2668,-12.676198
272,-15.809782,-30.994411
273,2.1770442,34.96068
274,-9.790638,28.18897
275,-21.874533,4.850392
276,-7.5386095,-62.81339
277,-24.23044,34.643333
278,24.039207,16.718658
279,-1.6720667,15.137091
280,-7.9663897,65.50315
281,-40.5874,10.339176
282,8.015998,-40.76835
283,-5.5065856,56.335445
284,51.17669,-6.8121123
285,-24.05082,25.541233
286,34.04809,-28.750416
287,5.018467,42.10995
288,-5.449062,38.625736
289,-17.902424,18.15324
290,-4.771854,28.395468
291,23.58585,-42.963554
292,25.5489,18.516504
293,0.8328176,49.44321
294,4.3392086,-16.166002
295,51.682884,-4.3418612
296,-35.27603,-28.71482
297,-3.6227083,-28.628963
298,34.283947,-25.97099
299,-22.042324,3.4505296
300,-5.0235057,-39.194805
301,-13.50425,-32.277935
302,-29.761164,15.336528
303,-8.600567,-62.678093
304,8.908163,-5.6075306
305,-33.15051,-19.385386
306,0.6615975,38.8456
307,15.500293,-8.59924
308,37.810173,-25.391014
309,-17.532246,31.104479
310,-8.422478,-60.068817
311,7.2187457,-20.219511
312,-5.4025216,-38.86927
313,-4.58445,55.345596
314,34.43351,-31.071688
315,-14.380375,-25.257845
316,-1.2673397,-59.949688
317,-13.177211,65.061295
318,-10.373554,1.2877969
319,6.1240582,-5.9795756
320,-10.313914,27.995981
321,-10.361953,0.9824477
322,-12.356238,65.225426
323,-23.867731,26.127066
324,-1.2617748,8.306025
325,-11.262564,60.178646
326,54.834866,-5.0380673
327,-13.493138,28.714539
328,32.013973,-13.071804
329,-27.453852,2.188692
330,3.2195344,42.54405
331,17.386478,34.2211
332,52.695362,-7.3755326
333,42.815342,-16.660704
334,13.428228,-8.395823
335,34.904156,-0.5642378
336,19.192398,16.642262
337,-31.257637,-28.01112
338,4.3408847,-23.267847
339,-4.129832,56.15091
340,-1.1314268,-62.65466
341,15.58312,-20.205267
342,52.549038,-5.5473027
343,-4.471403,-63.962837
344,-13.951601,22.728117
345,-3.0139637,16.724545
346,-18.837986,13.112271
347,-11.199714,60.034058
348,-26.949383,33.619244
349,22.49253,18.0603
350,-2.9369812,32.65062
351,28.73559,-20.049788
352,-24.075027,5.3225007
353,13.400669,-19.05193
354,19.64513,-9.583324
355,-28.22073,15.852001
356,8.998785,-11.553509
357,-1.576202,8.798938
358,-21.892988,8.367867
359,16.63331,31.092552
360,22.83053,18.223019
361,-21.814035,16.261492
362,-37.392998,-34.152378
363,18.629517,29.883137
364,0.6774825,36.02829
365,34.564102,-22.170622
366,22.905502,-25.625473
367,-1.5443227,30.575129
368,-8.857888,-30.32588
369,-21.34418,3.9584117
370,-21.728765,17.039915
371,-34.138313,-17.805983
372,-7.2277155,36.254837
373,6.08657,-23.056423
374,20.905146,-9.262222
375,-26.876284,16.950422
376,-2.458918,37.15215
377,51.64133,-4.266637
378,-33.02029,40.240467
379,-25.736332,34.439125
380,-5.6232486,33.99555
381,17.989374,33.799187
382,-17.952974,29.598574
383,-31.58224,40.437378
384,11.632418,-19.3353
385,-14.718417,23.059137
386,-10.435824,-59.674904
387,26.017578,-39.098724
388,-16.768772,-34.5968
389,-11.703203,-1.0885812
390,-14.357023,13.274895
391,6.426797,-7.8438444
392,-8.447663,-59.89563
393,5.9570794,1.6175855
394,-10.746687,30.291138
395,-4.162504,56.16264
396,-32.849213,-19.500305
397,25.617496,-36.00247
398,22.943592,-25.60959
399,-34.672165,-20.105272
400,-5.0313025,35.086025
401,0.85995543,51.205776
402,31.948986,-13.03759
403,3.957334,42.405754
404,5.252948,39.751354
405,29.060207,-19.640337
406,-6.384093,34.681515
407,22.014637,32.263573
408,-18.64629,-33.68343
409,-32.84155,40.64317
410,42.970993,-31.23738
411,6.5140395,-19.8466
412,15.406641,-19.731085
413,7.6752543,-40.77482
414,4.871333,-16.669754
415,-7.5856843,-60.394073
416,-26.228222,30.308537
417,-18.01851,23.438877
418,16.089695,-14.390701
419,6.0457416,-7.093009
420,-10.7832575,27.925713
421,53.271503,-6.072371
422,-1.0090319,10.03198
423,-12.61711,64.4023
424,-11.640489,58.856792
425,-14.474698,21.678377
426,-1.2493068,42.931114
427,-9.260024,-30.206858
428,2.8743536,-23.208405
429,-5.0099063,36.08658
430,44.25728,-30.595705
431,20.311289,18.837957
432,-4.0688615,58.977528
433,50.217785,-9.67992
434,-9.5202265,-35.04261
435,-14.027228,-29.668179
436,-38.282852,-29.324144
437,-11.605215,66.63668
438,-10.71245,-59.398605
439,34.065876,3.0298254
440,1.1789632,52.336143
441,11.612883,-19.323395
442,2.4638844,-18.341705
443,-40.73798,-30.600874
444,-1.505361,42.212803
445,-36.553375,11.452866
446,-11.285538,29.73201
447,19.971043,29.71628
448,-20.015324,2.4128494
449,5.026339,41.751526
450,2.9328914,-17.579765
451,38.20393,-26.819654
452,29.555204,-28.721289
453,43.870804,-28.18617
454,1.7035865,36.410362
455,-4.018677,-62.498142
456,1.7210286,35.76309
457,7.3762403,-10.351905
458,-15.158594,48.825077
459,6.09716,39.32056
460,35.442356,1.7705758
461,44.540558,-30.400568
462,-6.308807,-29.473839
463,11.787244,-19.91499
464,-40.105957,-28.178652
465,-29.082018,1.4074491
466,9.330607,-9.7159195
467,26.442053,-16.629784
468,4.382522,48.819958
469,-36.568718,-29.87999
470,19.249834,16.633583
471,5.490129,1.9202112
472,-11.170039,55.346794
473,6.3572493,41.157787
474,-1.8768265,-29.369936
475,0.8355189,35.27219
476,22.344736,16.077894
477,-9.209692,62.20299
478,-32.31997,-18.419102
479,-13.071459,-30.376867
480,-36.79936,-30.245605
481,-15.484289,-33.1503
482,-11.169827,-37.629692
483,28.043829,-20.925777
484,18.084232,33.961166
485,6.4380245,-19.848251
486,-36.532543,-29.929638
487,-39.621258,-31.304182
488,-14.912182,22.543695
489,-9.361058,-29.114508
490,7.220482,-7.915799
491,-23.607168,3.7265754
492,5.8083897,1.5374362
493,-14.958277,-26.957138
494,-13.143251,66.0613
495,12.993346,-18.800001
496,-28.172066,14.989401
497,-31.023481,43.391037
498,22.935709,18.318777
499,-8.562112,-34.294186
500,-1.3244774,42.94566
501,27.004707,-17.464828
502,-14.008237,-31.896332
503,5.1494775,-16.815393
504,4.3481793,-16.34967
505,3.2685962,-17.906923
506,-36.756714,10.50845
507,-23.705368,35.984356
508,-0.22249489,6.9489694
509,-14.139784,15.760029
510,38.0711,-4.7005396
511,-38.71208,-29.886421
512,41.610058,-17.973715
513,18.368286,32.289764
514,-13.423929,37.32694
515,19.037428,32.29181
516,-26.236443,21.634878
517,-3.524738,17.019361
518,1.1519192,48.677563
519,-33.73207,-26.31831
520,45.182583,-33.169052
