,0,1
0,23.254446,18.79368
1,10.1286545,4.4040976
2,4.4382205,0.16277239
3,-31.283092,-14.544187
4,-21.505718,5.8207273
5,-22.5936,-21.105415
6,-4.295549,14.095871
7,48.895473,-3.837428
8,-22.786867,32.960907
9,-15.129258,4.914445
10,25.607088,17.560719
11,1.9971194,-12.98167
12,-28.155207,19.401299
13,-28.68498,-34.508663
14,8.114536,4.4696455
15,-13.443801,-25.762259
16,-4.839587,-38.619503
17,20.514214,8.807346
18,-47.042686,18.48073
19,62.12974,19.338255
20,-0.40229794,-4.894651
21,-2.8522944,15.164153
22,24.665802,19.561205
23,37.39245,-20.341843
24,14.361042,22.023985
25,-11.202482,-4.46117
26,-32.846176,-15.931792
27,-35.220528,29.810472
28,-23.815706,30.532053
29,64.09813,23.020603
30,-2.4958909,-8.621998
31,20.678003,22.233871
32,-28.574247,25.49649
33,2.740874,-40.238663
34,-1.7819128,-37.75165
35,-32.305504,-18.345121
36,-43.17345,-9.708341
37,-1.3618132,-21.423004
38,-19.148195,-23.864609
39,40.195187,-2.1603076
40,25.022732,-4.6274104
41,15.301776,23.970371
42,-24.74668,-12.077273
43,-4.1353283,-14.347436
44,-7.0238976,-29.605871
45,-9.813552,-28.46619
46,-2.549898,30.935427
47,-0.7975065,-43.46112
48,-14.555213,-16.030586
49,21.807312,28.55529
50,27.4609,15.025614
51,23.723602,-4.0611753
52,9.450274,-16.104242
53,-42.428875,-21.41222
54,-32.354458,12.6001005
55,-11.766168,-9.946176
56,32.961315,15.512411
57,-1.7977517,9.026665
58,27.438768,-0.58503735
59,-8.541758,31.76904
60,-19.308767,3.8429987
61,27.663744,-14.325339
62,63.476883,21.078472
63,-43.70202,-1.449886
64,-38.02133,-15.864262
65,-44.632603,-4.9740367
66,4.9867706,12.208902
67,-1.5677289,-15.030884
68,-38.961506,32.75793
69,16.591036,16.991581
70,61.51921,17.260052
71,-4.3942094,-26.842335
72,37.103962,-3.0519073
73,-11.499749,-40.22277
