,0,1
0,-39.171722,-15.224128
1,-32.19144,11.003805
2,-29.891901,-21.620779
3,-44.933685,-11.916388
4,3.9830065,7.0037155
5,5.72471,-12.194016
6,62.726833,-9.242923
7,-26.474474,14.269942
8,21.186539,26.82497
9,17.14137,-11.466668
10,5.669053,10.002985
11,-13.454175,-49.905827
12,0.09704923,3.0582783
13,23.008215,1.6246797
14,17.325605,27.629105
15,-35.60559,-19.921984
16,8.845083,10.298526
17,2.884624,8.79596
18,6.3444057,-44.975
19,10.432931,23.05468
20,-34.360107,-19.540903
21,-9.497467,37.16914
22,-4.542065,5.6893916
23,0.6782227,17.042799
24,-7.4261346,40.56785
25,17.664679,31.88485
26,-8.277235,-11.674712
27,-20.725866,-15.39355
28,8.171839,-3.4964046
29,12.265727,-3.3436499
30,12.063985,-3.622631
31,23.399128,-45.140533
32,-0.5877188,-15.989579
33,10.105758,-22.191797
34,-6.4144573,15.79289
35,-0.23942512,18.4912
36,45.567757,15.886371
37,-18.185863,-48.90844
38,-33.49785,0.33301544
39,-30.639791,-20.095291
40,-3.4293392,47.92882
41,22.271805,30.428057
42,-18.606548,-44.169273
43,-16.60121,-7.2730517
44,-12.97997,-16.405636
45,-20.66161,20.231495
46,23.758488,-7.8444915
47,-29.377506,10.417373
48,-8.398399,41.781357
49,64.956,-10.977527
50,-8.039229,-8.265
51,5.730028,29.092913
52,-5.5625677,-11.453126
53,26.194294,9.872763
54,21.45033,17.685371
55,44.241188,15.578168
56,-5.848418,-2.8034062
57,-45.017063,-11.4262
58,-19.065685,-41.07111
59,13.940768,30.07672
60,11.953784,-6.748509
61,-10.406441,9.656384
62,-13.725283,-52.8395
63,-5.5447,42.3456
64,-7.8155127,19.707
65,-18.617546,36.254875
66,-36.093494,17.081844
67,69.89487,-12.896595
68,30.502022,-14.224862
69,19.271347,29.613764
70,-17.110308,-2.5649667
71,8.836747,9.368978
72,2.1356773,-1.3888155
73,-14.411162,-42.602802
74,-1.6968778,10.116668
