,0,1
0,7.539039,-59.1718
1,50.514133,13.050509
2,36.20905,33.63213
3,38.57911,10.028856
4,-31.598942,10.236123
5,-20.131653,1.232308
6,7.0830317,-58.13519
7,39.337875,14.592806
8,52.774254,32.40774
9,53.32687,32.88623
10,19.30115,-5.072653
11,53.249588,32.690536
12,25.982925,-4.4340577
13,35.906956,-21.343468
14,51.864628,32.72747
15,26.547173,-21.310026
16,11.4553,-23.525066
17,-29.17837,0.7917152
18,50.77068,31.557297
19,39.125874,-25.903568
20,-31.656826,13.242431
21,32.897995,-19.026947
22,53.32687,32.88623
23,34.35915,-5.0317163
24,22.366062,-36.105423
25,30.741932,-24.472752
26,-33.70017,15.522278
27,52.27054,32.86201
28,49.750484,31.009474
29,-30.409542,8.946941
30,51.458176,31.948412
31,-23.504988,43.46088
32,36.928333,-23.952528
33,35.23457,-28.891056
34,-33.29627,14.701689
35,6.0491047,-58.14851
36,51.307167,32.037766
37,31.906301,-6.044165
38,41.468155,19.001867
39,40.47192,-24.691017
40,26.931107,-20.066008
41,46.12167,27.045261
42,-51.77057,-3.1268456
43,2.656079,-66.79919
44,-34.071144,15.0356865
45,-30.378662,9.858711
46,14.172404,-18.071447
47,48.57577,21.950323
48,51.694786,34.12476
49,-33.73773,15.083368
50,-36.864388,1.9226779
51,-13.966733,22.240572
52,49.201897,10.096931
53,21.977798,-25.059072
54,38.69381,6.813695
55,34.51363,31.392208
56,45.652153,30.847843
57,22.549356,-24.8592
58,3.7525215,-65.77701
59,50.770596,31.55792
60,35.161953,33.43388
61,48.147293,23.085459
62,-30.329151,8.611131
63,24.17516,-33.167904
64,-29.46314,7.8925333
65,24.250864,-31.171064
66,15.388276,-22.098188
67,34.752308,31.710415
68,38.102295,13.279201
69,24.120134,-31.821623
70,46.35136,22.811678
71,52.7743,32.407913
72,24.19854,-35.359993
73,14.874266,-18.496374
74,0.2772003,33.8629
75,-49.619427,-0.756559
76,-48.14543,0.27315128
77,43.62952,13.723632
78,36.334286,15.997717
79,1.4966584,-49.26163
80,-28.476765,8.012939
81,24.312008,-30.844349
82,1.5092975,-64.411194
83,3.0497265,-53.337933
84,38.62178,19.158922
85,12.424445,-25.17566
86,-6.997711,-51.505264
87,36.96053,15.858973
88,-5.5554466,-50.572826
89,1.0594732,-62.387493
90,40.5585,22.078281
91,3.250923,-56.186466
92,16.091372,-25.254768
93,-6.804049,43.36997
94,0.50379723,-59.974796
95,-6.1934175,-51.95238
96,24.525496,-20.05474
97,0.13554613,-61.434364
98,35.093433,19.565744
99,17.53656,-25.2212
100,12.329439,-24.80326
101,-0.29161835,-59.46916
102,39.22011,21.71648
103,41.16683,17.659977
104,0.034801334,-61.397495
105,-0.25503612,-57.79266
106,34.358368,20.337296
107,0.4281047,-59.524513
108,-1.1523203,-60.3196
109,15.70338,-25.735664
110,0.68871015,-55.33115
111,15.702388,-25.783266
112,-5.6337004,-53.45146
113,-2.2364442,-60.02977
114,-0.5843193,-59.547005
115,-1.4158055,-60.377247
116,-1.5856962,-60.32583
117,-16.916601,-4.151059
118,-0.45186767,-56.85935
119,-31.460114,14.597827
120,-29.48974,10.905714
121,-31.539932,13.841474
122,-31.60092,13.724264
123,33.517975,-34.009174
124,34.104176,-31.169352
125,33.176144,-33.039265
126,33.541187,-34.071705
127,25.972218,-29.072248
128,33.439754,-33.767826
129,19.230808,-23.50986
130,21.408957,-33.543423
131,-29.27497,10.57398
132,49.3535,10.214777
133,21.484632,-33.656303
134,32.814266,-31.369514
135,26.001774,-29.081041
136,33.244934,-33.20781
137,22.549671,-24.859686
138,20.68505,-23.03701
139,2.5560784,-61.395977
140,-1.366662,-55.29948
141,-1.3760744,-55.30265
142,-1.125933,-61.430626
143,-49.633102,5.33603
144,-49.63211,5.3315716
145,-25.289621,-27.87438
146,-25.264591,-27.90208
147,-25.267973,-27.902771
148,-25.262558,-27.905651
149,6.7754135,-59.329887
150,50.06531,14.146529
151,6.833568,-58.330494
152,49.82806,13.398465
153,52.170876,35.356953
154,49.36112,14.6265545
155,48.19154,11.94744
156,40.432297,-25.223766
157,34.74217,33.81372
158,49.583942,13.698559
159,36.00519,-17.50902
160,38.747723,-23.65158
161,25.858904,-8.232259
162,20.69521,-6.954142
163,20.584337,-7.0433264
164,18.244902,-8.945149
165,17.700104,-8.381511
166,18.976093,-3.4824586
167,20.444332,-3.9137228
168,7.592704,-59.1786
169,40.05943,-22.717997
170,39.783737,-22.94259
171,39.489697,-30.532991
172,29.365444,-19.740036
173,7.2933245,-61.261353
174,20.225143,-5.7532377
175,28.813948,-27.525805
176,49.496647,13.773484
177,19.685972,-5.8168516
178,52.15822,36.280804
179,33.462406,-5.5212507
180,46.186916,28.658453
181,8.584452,-60.39549
182,39.579773,-30.27243
183,28.802845,-27.47137
184,48.884327,13.851685
185,6.9724555,-58.229984
186,7.1035237,-60.58566
187,39.64657,-22.642427
188,38.34526,10.528042
189,50.26212,34.65701
190,28.50698,-24.436491
191,28.310966,-20.879055
192,53.34752,35.248795
193,31.505852,-1.9118638
194,35.716118,-17.807556
195,35.07398,-18.25694
196,15.080102,-7.1449823
197,22.335482,-8.718939
198,22.366434,-8.673118
199,20.848604,-7.480493
200,20.429096,-8.010411
201,19.676292,-8.187244
202,21.639183,-7.6249285
203,21.843096,-7.796481
204,18.35539,-8.961224
205,19.666666,-8.734675
206,19.351799,-6.6846685
207,18.871534,-6.653017
208,18.953909,-5.539006
209,6.110415,-59.840538
210,40.55204,-25.4552
211,41.31389,-25.963324
212,39.47041,-21.967768
213,39.54726,-22.585094
214,39.46799,-21.969019
215,39.924896,-21.645517
216,19.124105,-7.86008
217,29.613863,-23.177765
218,35.064007,13.213512
219,28.948774,-23.075489
220,46.621582,28.319649
221,33.380302,-5.7455544
222,27.837738,-23.799671
223,54.00668,34.710957
224,39.783455,14.673135
225,50.301174,34.65265
226,49.468445,35.010014
227,7.233119,-58.039017
228,52.066277,34.84023
229,46.46929,27.773565
230,26.425335,-22.213964
231,24.612923,-10.960852
232,34.440865,-5.4820237
233,31.231302,-3.0805547
234,33.31286,-19.16485
235,38.81344,-25.046682
236,32.691338,-18.524832
237,37.67593,-22.25434
238,35.01908,-18.615154
239,35.41372,-19.144888
240,20.57618,-9.981213
241,15.53563,-6.753508
242,20.645533,-8.382212
243,20.319662,-3.633497
244,18.919168,-3.1874154
245,19.778389,-4.0012674
246,19.053198,-6.251164
247,41.13591,-24.859375
248,40.565105,-25.15855
249,41.475132,-22.32999
250,42.44965,-20.404428
251,35.932575,-27.974003
252,30.427952,-24.49722
253,29.843914,-24.484295
254,33.16103,-5.5531025
255,5.390573,-59.756397
256,46.897648,28.61503
257,46.14931,27.37102
258,52.00302,36.331295
259,44.651207,30.486288
260,30.894608,-1.0697917
261,6.3233943,-58.055084
262,48.682674,10.939184
263,33.09801,-17.817541
264,26.92185,-21.804525
265,53.366333,34.817028
266,48.701553,10.929516
267,34.5291,-5.458013
268,26.848534,-21.742607
269,47.693665,28.773993
270,20.258045,-17.857931
271,25.888485,-8.0999365
272,34.697403,-22.048956
273,36.128838,-21.22442
274,3.7730417,-67.589195
275,15.490422,-7.07796
276,15.730195,-8.07037
277,20.541595,-7.786757
278,18.022621,-7.324743
279,41.239105,-23.725271
280,41.541233,-22.26337
281,35.628414,-28.399574
282,34.599506,-28.644611
283,46.639763,29.998562
284,20.369389,-6.3574343
285,46.62987,14.461426
286,54.478634,34.385384
287,22.761349,-35.755093
288,47.854736,28.715199
289,46.668293,28.340153
290,28.76149,-23.54141
291,30.013447,-23.184544
292,32.25508,-16.799568
293,32.070164,-16.755423
294,31.948156,-16.538486
295,33.056034,-17.328342
296,35.352924,-22.128304
297,19.382587,-10.401712
298,15.3909445,-8.372614
299,18.119701,-9.386829
300,6.1026635,-60.429276
301,40.73984,-22.436789
302,51.896885,34.287643
303,32.187233,-6.0817437
304,54.640186,33.973373
305,22.73797,-35.771523
306,32.131516,-6.1333957
307,31.505852,-1.9118638
308,32.093487,-16.868711
309,26.18777,-5.441275
310,35.915268,-21.308147
311,26.18721,-5.441589
312,21.62915,-3.274832
313,26.638008,-17.807993
314,48.853,13.8620825
315,33.952606,23.440979
316,26.597721,-18.000875
317,46.787167,26.329262
318,25.046192,-10.51743
319,51.642124,33.893604
320,50.556797,35.22245
321,26.308386,-18.825117
322,36.010933,-2.6457624
323,14.38363,-17.90664
324,31.758059,-17.307802
325,38.37187,-24.617058
326,37.749306,-23.78138
327,3.8084953,-67.506096
328,19.623055,-2.7390246
329,19.409466,-2.4618824
330,41.520042,-25.395838
331,35.66747,-29.381008
332,26.309282,-19.443857
333,24.646961,-10.83805
334,47.70083,14.390739
335,23.41805,-35.42778
336,35.770184,-2.6313055
337,31.090387,-1.9795027
338,31.609606,-1.563874
