,0,1
0,7.4076734,12.913073
1,-7.1113386,30.521229
2,-32.703156,19.18235
3,-31.698849,15.892199
4,-30.600372,16.70967
5,-33.748726,18.576544
6,-30.799004,17.438612
7,-31.091194,17.69743
8,-31.722883,16.59766
9,-21.415825,10.94617
10,-32.461292,16.900465
11,-23.032701,20.372185
12,48.7215,0.41759625
13,-33.422535,22.385004
14,-26.370216,-42.897446
15,-26.46493,-42.770863
16,-15.87907,29.968204
17,-27.99255,14.3394
18,-19.46243,22.310091
19,-29.61974,20.902761
20,-27.655453,-41.007534
21,-27.799864,-38.60678
22,-28.285534,-39.23671
23,-28.507275,-39.870182
24,-22.384172,8.5393715
25,-28.973846,-39.198494
26,-35.0481,7.927427
27,-27.24375,27.804644
28,-14.954529,33.00537
29,-15.20638,32.954144
30,24.51986,8.618947
31,-27.41644,27.18251
32,29.208519,21.850698
33,-29.222218,19.780857
34,-29.629429,17.236307
35,-33.76652,19.254534
36,-33.06556,21.545492
37,-34.39898,14.2547865
38,-27.981766,-40.82753
39,18.558086,17.119099
40,35.255997,-24.840296
41,-7.5318084,24.835659
42,57.368626,1.3049538
43,-12.560766,18.39944
44,-16.116232,7.879472
45,-15.003439,16.484491
46,-8.354887,10.937372
47,29.529964,3.8290982
48,-18.901222,11.1980095
49,-4.0296817,28.68364
50,-41.127876,-38.323368
51,-41.127884,-38.3247
52,-5.0931797,28.247704
53,-36.868214,-6.175886
54,-23.926203,-5.385494
55,-23.676699,14.84077
56,-26.259867,2.9123876
57,-14.036503,13.5054
58,-23.6768,14.840546
59,-6.6848345,12.160486
60,11.439674,28.333727
61,11.44056,28.331348
62,-4.6502175,25.591454
63,52.453896,9.602575
64,-5.6355495,31.432644
65,-39.793392,8.598199
66,22.684408,29.258492
67,-36.425735,15.498655
68,-17.986488,11.168964
69,1.5823935,32.8394
70,22.43645,-2.661744
71,-3.728651,33.101048
72,-2.0603695,33.751263
73,-3.6838233,33.554657
74,19.710537,-7.8802295
75,-26.361767,-2.9532185
76,57.37226,1.2756399
77,-15.835785,22.416998
78,-6.1972117,29.02617
79,-1.4879589,25.321194
80,-15.471651,-8.826629
81,3.740089,23.088615
82,-6.7556877,4.7205215
83,-15.828543,10.565012
84,-4.026289,8.21512
85,-15.370777,11.344756
86,12.506132,22.978365
87,-3.5890958,23.195667
88,16.033993,-9.289398
89,5.7744365,20.659784
90,-21.47407,22.831854
91,4.131864,25.835716
92,-0.21727654,26.259317
93,5.1050034,24.785587
94,4.62009,25.082748
95,-1.9982585,27.183674
96,12.794629,16.245527
97,22.336695,-6.012104
98,-20.323723,24.447365
99,-20.392975,24.485338
100,11.680261,27.487782
101,18.890093,0.19338007
102,-10.721397,24.279753
103,-18.191267,0.55802584
104,34.13269,-37.489983
105,3.7989583,24.779722
106,3.6437926,23.925323
107,37.995094,2.5845115
108,36.681355,31.642605
109,-5.6083107,28.57244
110,-15.439978,29.893257
111,-24.39547,6.0255523
112,-25.119762,5.383666
113,-14.047042,32.479046
114,-0.018033203,9.459959
115,0.36819082,8.885813
116,-2.1689749,10.922832
117,-0.067100294,22.811922
118,-18.897583,1.6753182
119,-18.61625,2.0807724
120,-19.294334,3.0092545
121,-4.814991,6.2890897
122,-2.1690304,10.92259
123,6.719887,2.8642402
124,-4.3923187,30.445215
125,-4.05595,30.885042
126,26.77117,-7.066704
127,18.189579,-1.6178503
128,-15.181939,23.682032
129,23.403498,-6.866822
130,-8.652941,5.049829
131,27.123034,-16.120897
132,5.088384,25.930973
133,-11.01898,-34.065727
134,-19.9158,-5.739982
135,22.234375,25.60717
136,-23.614029,20.772722
137,22.152164,25.346043
138,4.824488,-1.3295712
139,-10.589427,27.329979
140,58.720764,5.787175
141,58.404896,5.9825163
142,57.920692,6.1545153
143,15.681894,-0.8324426
144,-1.9844792,34.86949
145,-9.650447,16.23155
146,-8.556885,15.700442
147,25.383392,4.661011
148,0.36809972,8.885727
149,-9.277211,-23.378906
150,59.99779,6.22297
151,-7.915444,15.385641
152,-23.739172,5.892361
153,11.90137,-10.041687
154,-37.454323,-7.8180275
155,12.620837,22.831741
156,-23.951534,-4.9929028
157,-25.024092,-4.145197
158,-9.909019,12.734867
159,-19.95484,-36.56617
160,-28.624964,-14.684896
161,-14.831494,31.86517
162,-38.7214,14.083548
163,-20.17191,-36.703026
164,-24.594625,6.8448367
165,10.358455,17.16538
166,-22.375662,9.5088625
167,-20.097277,26.065731
168,-31.202484,-8.016871
169,-27.217127,-1.5757453
170,-29.244808,14.538073
171,-16.1162,7.8795204
172,-15.003441,16.484493
173,34.33908,-4.991646
174,-13.807615,9.419839
175,-13.1393385,10.020946
176,-3.2321851,-40.447853
177,34.651505,-4.8211803
178,-14.472249,10.260611
179,-13.558237,8.670506
180,-15.515946,12.662508
181,21.936125,-6.205284
182,65.67097,4.699135
183,-12.788408,38.782753
184,13.22358,16.614214
185,-21.966604,2.2537513
186,30.825914,-5.73628
187,32.1143,-5.2351246
188,31.30432,-5.775286
189,23.64638,-23.96941
190,15.004677,-5.565372
191,52.3029,2.6175005
192,31.632612,2.5197802
193,20.01521,-2.6532147
194,42.03043,-7.062991
195,41.722584,-7.554184
196,23.334332,-25.513458
197,23.840145,-26.252945
198,25.403221,-23.469223
199,26.162237,-24.673508
200,23.514347,-27.685154
201,26.478344,-26.072016
202,36.860855,-33.849106
203,27.066492,-30.059084
204,28.112555,8.068103
205,26.400818,-20.247282
206,26.656485,-20.320019
207,27.618145,-20.841963
208,25.234407,-19.363646
209,25.783245,-19.360971
210,38.853058,-30.0899
211,39.378468,-30.478605
212,27.767275,-33.905857
213,35.219822,-27.964857
214,27.972052,-19.699516
215,30.249104,-20.7513
216,29.706697,-28.70639
217,25.161997,-16.33309
218,25.419765,-16.819088
219,26.185284,-16.666739
220,27.592838,-25.446089
221,17.945795,-13.013607
222,28.684118,-30.166315
223,31.331486,-30.523876
224,30.769913,-30.671867
225,29.569376,-29.797007
226,28.334785,-30.517042
227,25.842138,-11.274486
228,29.60921,-36.037006
229,30.864319,-36.85812
230,30.555723,-36.59137
231,56.671593,6.650077
232,63.83695,4.392453
233,-3.9161897,11.957145
234,65.6395,7.9277945
235,66.315926,8.133131
236,65.585526,7.446957
237,-2.9094791,-41.268913
238,15.916737,2.242459
239,32.953545,-34.261612
240,34.10293,-33.716026
241,34.427105,-33.58302
242,-10.497483,13.171028
243,35.095177,3.194663
244,20.152275,29.502811
245,54.195885,9.727568
246,41.551933,-6.3279457
247,33.248295,-22.360292
248,25.713665,-23.538624
249,23.636778,-23.590471
250,28.092773,-29.24629
251,25.862442,-26.37461
252,-0.052625168,-0.67788476
253,25.366005,-0.6095883
254,-38.13713,5.874441
255,-35.952427,7.0991845
256,-36.04305,5.4688315
257,-39.63433,4.3300915
258,-39.970287,6.1448035
259,-38.301105,7.5344915
260,48.732346,16.67537
261,49.19216,16.325314
262,49.191753,15.888175
263,39.680252,7.639548
264,24.66991,27.370317
265,26.532139,15.525172
266,-7.5236955,1.3216401
267,-5.327606,0.22115193
268,49.19176,15.888214
269,42.234177,-6.113465
270,41.162,-7.803385
271,23.391191,25.282871
272,18.24727,7.7712765
273,-37.27554,14.201752
274,42.476257,-15.488089
275,39.881516,7.059751
276,-23.597553,-10.418964
277,12.340403,-6.5645313
278,3.0416331,11.9250555
279,26.351147,-32.07753
280,32.784866,-6.9181404
281,-31.122791,-18.531681
282,35.48416,-10.301886
283,-38.95941,-12.253658
284,-38.959362,-12.253668
285,20.390362,30.449389
286,59.89711,-3.0557032
287,42.3764,-8.810925
288,17.27489,-4.290173
289,16.183275,-23.218739
290,18.345703,-4.4564037
291,40.316418,20.603823
292,-23.075378,-18.659815
293,-24.007334,17.920668
294,-23.85426,17.830317
295,-18.483994,4.8317065
296,-11.792981,11.716731
297,-12.376251,10.294216
298,-11.600036,11.924897
299,44.872765,-0.19499084
300,32.008034,8.449253
301,-32.71379,-10.543377
302,14.233599,12.231315
303,63.68514,0.09887354
304,63.94123,5.445516
305,63.890846,6.648306
306,63.009254,5.813233
307,62.977345,5.408295
308,64.81258,6.934627
309,-14.339575,26.052698
310,24.18457,-3.8631423
311,63.665894,0.13214813
312,-30.608702,19.237001
313,35.596653,13.713595
314,34.607613,14.973042
315,20.645153,27.534014
316,-22.181892,18.243437
317,56.766148,6.4766192
318,-37.803875,6.227178
319,-38.183773,6.595115
320,-11.864069,36.119804
321,-33.530533,-11.547021
322,-15.562599,33.807377
323,-17.577816,13.291157
324,34.392445,-21.953876
325,27.722248,-31.501858
326,28.416838,-33.498966
327,-17.771841,16.205227
328,-8.37472,41.14384
329,30.6263,21.031351
330,29.480963,21.243664
331,29.413523,21.141752
332,25.536282,36.045578
333,42.93658,0.18710949
334,42.93654,0.1870066
335,-36.11099,-21.631533
336,21.955324,17.403482
337,-6.9764676,39.245487
338,-8.012816,39.23747
339,-9.331903,39.035076
340,-6.886523,39.986977
341,-7.2586856,38.077877
342,-13.938488,24.805979
343,-11.979477,-28.848171
344,-7.558614,39.89039
345,-25.82494,12.917133
346,-33.7928,13.585194
347,30.53463,-21.102106
348,40.2103,-23.964933
349,40.955105,-25.089144
350,40.47967,-24.658434
351,41.500484,-24.11002
352,33.129135,-25.809383
353,33.12928,-25.809282
354,30.314116,-22.066353
355,30.62693,12.341817
356,29.19993,-30.945797
357,28.080116,-32.196842
358,28.776638,-34.346577
359,21.821518,27.526634
360,16.267702,14.876935
361,18.487843,13.588286
362,20.225897,23.729324
363,-36.549446,6.6513186
364,31.199848,-26.273489
365,17.989717,26.761948
366,21.081083,-0.7140593
367,14.498108,14.953042
368,-18.706356,13.020846
369,31.929668,-23.842527
370,13.87691,-6.0248747
371,28.816898,-34.92484
372,-13.84729,8.034978
373,-6.46446,39.164284
374,38.384884,-0.8383087
375,-41.321697,-21.122723
376,-41.32162,-21.122858
377,-19.661959,7.5136657
378,28.806852,15.588109
379,30.286507,16.376204
380,29.83462,15.260277
381,28.806152,15.584838
382,28.798676,15.418656
383,6.692739,17.05635
384,6.640702,17.152876
385,-40.969276,-19.004436
386,-10.860366,8.567997
387,-41.146564,-21.545874
388,48.14755,6.9983354
389,48.35513,6.735274
390,48.604916,7.450041
391,-31.232763,-7.8470106
392,20.110786,31.619373
393,36.294575,25.224892
394,35.50551,27.511242
395,35.554554,27.470716
396,38.124214,25.405224
397,32.5822,10.919458
398,45.2597,-0.37472036
399,35.59613,-14.453027
400,14.064483,2.7924297
401,14.064482,2.7925532
402,13.337634,2.9847465
403,-32.102726,-10.628575
404,15.440423,14.792186
405,-20.546896,16.722841
406,-5.611174,3.4770617
407,-23.72805,-7.160425
408,38.313244,-1.4906003
409,38.37829,-1.7640661
410,20.727757,-3.173343
411,33.59123,-22.40316
412,-35.671875,11.53616
413,-3.2717838,8.088676
414,-9.885374,9.463358
415,-29.924046,-18.317635
416,23.821775,20.181028
417,-2.5502799,22.687485
418,-31.106346,10.236077
419,-3.124529,14.847046
420,22.2687,23.382988
421,22.02877,23.438602
422,54.726543,7.315332
423,-13.349273,-18.299194
424,54.6651,3.7968245
425,-16.410004,-3.6399703
426,-33.185543,45.11908
427,36.295086,25.224394
428,34.858894,28.276579
429,17.372004,9.918987
430,31.94396,31.989685
431,0.54090995,-25.759586
432,-25.521177,-11.343868
433,47.47237,7.6679626
434,-5.488752,8.679185
435,-12.580174,15.36216
436,-17.99993,26.141693
437,22.094677,-3.0188243
438,14.532248,4.8891673
439,25.366007,-0.60958815
440,-17.93815,9.204408
441,23.876925,21.380991
442,-13.882822,24.796078
443,-22.305506,-28.721981
444,49.50216,3.0985522
445,49.62547,3.1433396
446,28.875103,-21.620455
447,45.400608,2.48467
448,-22.090399,10.078262
449,-24.068235,10.974811
450,53.992294,4.76279
451,29.688341,-18.741137
452,31.371721,-19.788174
453,30.337717,-19.65941
454,31.615828,-20.027542
455,57.74766,4.926075
456,-16.504837,13.830853
457,55.03784,3.3899186
458,-35.692894,3.9710076
459,32.864326,-30.680916
460,-27.709352,39.751022
461,27.03425,-38.59529
462,4.399937,13.765236
463,4.9557204,14.034925
464,-22.248198,35.033573
465,-36.63226,19.766928
