# PUBCHEM_COMPOUND_CID	ID	SMILES
2249	MUV_652_D_1	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
2315	MUV_652_D_2	NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O
2343	MUV_652_D_3	NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=NS2(=O)=O
2955	MUV_652_D_4	Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
3169	MUV_652_D_5	OCC(O)CN1CCN(c2ccccc2)CC1
3331	MUV_652_D_6	NC(=O)OCC(COC(N)=O)c1ccccc1
3488	MUV_652_D_7	COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
3702	MUV_652_D_8	CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
3786	MUV_652_D_9	O=C(Cc1ccsc1-c1ccccc1)NO
4107	MUV_652_D_10	COc1ccccc1OCC(O)COC(N)=O
4649	MUV_652_D_11	Nc1ccc(C(=O)O)c(O)c1
4748	MUV_652_D_12	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
4917	MUV_652_D_13	CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
5074	MUV_652_D_14	Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
5315	MUV_652_D_15	O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
5707	MUV_652_D_16	Cc1cccc(C)c1NC1=NCCCS1
6023	MUV_652_D_17	[Na+].CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1
6081	MUV_652_D_18	Cl.COc1ccc(OC)c(C(O)C(C)N)c1
7172	MUV_652_D_19	CNCC(O)c1ccc(O)cc1
7389	MUV_652_D_20	Nc1ccc([As](=O)(O)O)cc1
9060	MUV_652_D_21	NC(Cc1c[nH]c2ccccc12)C(=O)O
10168	MUV_652_D_22	O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
11224	MUV_652_D_23	CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O
11257	MUV_652_D_24	CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
11368	MUV_652_D_25	Cl.CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1
11741	MUV_652_D_26	Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1
12492	MUV_652_D_27	CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
15680	MUV_652_D_28	Cc1ccc(S(=O)c2ccc(C)cc2)cc1
21307	MUV_652_D_29	CC1=C(C(=O)Nc2ccccc2)SCCO1
23702	MUV_652_D_30	CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O
26880	MUV_652_D_31	CC(=O)Nc1ccc(-c2ccccc2)s1
31898	MUV_652_D_32	CN(C)S(=O)(=O)Nc1ccc(Oc2ccccc2)cc1
34359	MUV_652_D_33	CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O
34617	MUV_652_D_34	COc1ccc(C(=O)c2coc3ccc(O)c(CN(C)C)c23)cc1
34623	MUV_652_D_35	CN(C)Cc1c2c(ccc1O)occ2C(O)c1ccccc1
34632	MUV_652_D_36	Cl.CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2
39147	MUV_652_D_37	CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2
40146	MUV_652_D_38	Cc1cc(C)cc(C(=O)NCc2ccncc2)c1
41860	MUV_652_D_39	COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)C(O)C(O)C(=O)O
44008	MUV_652_D_40	CCOC(=O)c1c2c(sc1NC(=O)CN1CCOCC1)CCCC2
46372	MUV_652_D_41	Cc1cc2sc(N)nc2c(C)c1
55660	MUV_652_D_42	O=c1oc2ccccc2c2c1ncn2C1CCCCC1
55662	MUV_652_D_43	O=c1oc2ccccc2c2c1ncn2-c1ccccc1
62920	MUV_652_D_44	Cl.COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1
64196	MUV_652_D_45	O=C(NC12CC3CC(CC(C3)C1)C2)c1cccnc1
66062	MUV_652_D_46	Cl.CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
66644	MUV_652_D_47	O=C(NO)c1ccccc1O
66722	MUV_652_D_48	O=C(NCCO)c1cc2ccccc2cc1O
70652	MUV_652_D_49	COC(=O)C(N)Cc1ccc(O)cc1
71412	MUV_652_D_50	Cl.CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
72892	MUV_652_D_51	O=S(=O)(NCCNS(=O)(=O)c1ccccc1)c1ccccc1
73416	MUV_652_D_52	COc1c2ccoc2nc2c1ccc(OCC(O)C(C)(C)O)c2OC
76059	MUV_652_D_53	COc1ccc(S(=O)(=O)Cc2ccccc2)cc1N
78263	MUV_652_D_54	CCOC(=O)c1cc(CC)sc1N
78379	MUV_652_D_55	O=C(O)CCCCCN1C(=O)CSC1=S
78735	MUV_652_D_56	COC(=O)c1cc(OC)c(OC)c(OC)c1N
79336	MUV_652_D_57	COC(=O)c1ccc(C(=O)OC)c(N)c1
79617	MUV_652_D_58	CS(=O)(=O)c1ccc(N)cc1
79655	MUV_652_D_59	CCOC(=O)c1cnc(SCC)[nH]c1=O
81131	MUV_652_D_60	CC(=O)c1ccc2c(c1)Nc1ccccc1S2
81670	MUV_652_D_61	OC(CN1CCOCC1)CN1CCOCC1
82073	MUV_652_D_62	CCOC(=O)c1c(C)[nH]c2ccc(O)cc21
85919	MUV_652_D_63	ON=C1CCSc2ccccc21
86515	MUV_652_D_64	COc1cccc(OCC(O)CO)c1
87135	MUV_652_D_65	COc1ccc(C(N)=O)cc1N
88916	MUV_652_D_66	Cc1nc(C)c(C(=O)Nc2ccccc2)s1
89966	MUV_652_D_67	Nc1nsc2ccccc12
92387	MUV_652_D_68	CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1
94381	MUV_652_D_69	CCN(CC)c1ccc2cc(-c3nc4ccccc4[nH]3)c(=O)oc2c1
94419	MUV_652_D_70	COC(=O)c1cc(Cc2ccc(N)c(C(=O)OC)c2)ccc1N
94464	MUV_652_D_71	NS(=O)(=O)c1cccc2cccnc21
94777	MUV_652_D_72	CCOc1ccc(NC(=O)c2ccccc2O)cc1
95552	MUV_652_D_73	Cc1ccc(NCC(O)C(O)C(O)CO)cc1C
97605	MUV_652_D_74	c1ccc2c(c1)cccc2NC1=NCCS1
98456	MUV_652_D_75	CCC(=O)c1ccc(OCC(O)CN2CCOCC2)cc1
98614	MUV_652_D_76	O=c1[nH]cnc2sc3c(c21)CCCC3
99051	MUV_652_D_77	O=C(CC1(O)C(=O)Nc2ccccc21)c1ccccc1
102484	MUV_652_D_78	Cl.NCC(O)c1ccc(O)cc1
102544	MUV_652_D_79	NC(Cc1ccc(Oc2ccc(O)cc2)cc1)C(=O)O
103958	MUV_652_D_80	CS(=O)(=O)Nc1ccccc1Oc1ccccc1
107645	MUV_652_D_81	CC1CCCC(O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1
107952	MUV_652_D_82	Cl.CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
108003	MUV_652_D_83	CC1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1
114337	MUV_652_D_84	O=C(CN1CCCC1)N1c2ccccc2Sc2ccccc21
118627	MUV_652_D_85	Nc1ccc(S(=O)(=O)c2cccc(N)c2)cc1
118982	MUV_652_D_86	O=C1CCCCCN1Sc1ccccc1
120774	MUV_652_D_87	CN(C)c1ccc(C2NCCS2)cc1
126623	MUV_652_D_88	Cl.CN(C)CCCN1C(=O)CSC1c1ccccc1
128894	MUV_652_D_89	CC(=O)Nc1ccc(OC(=O)c2cccs2)cc1
148620	MUV_652_D_90	Nc1ccccc1S(=O)(=O)c1ccccc1N
151506	MUV_652_D_91	CS(=O)(=O)Nc1cccc2cccnc21
156524	MUV_652_D_92	c1ccc(-c2nnc(SCc3nc4ccccc4[nH]3)o2)cc1
156525	MUV_652_D_93	c1ccc2[nH]c(CSc3nnc(-c4ccncc4)o3)nc2c1
177787	MUV_652_D_94	O=c1cc(O)sc2ccccc12
179009	MUV_652_D_95	CCCC(N)=C1C(=O)CC(CC(C)SCC)CC1=O
206650	MUV_652_D_96	NC1=NC2=C(CCCC2)C2(CCCCC2)S1
209044	MUV_652_D_97	COc1ccc(OC)c(S(N)(=O)=O)c1
212320	MUV_652_D_98	CSc1snc(SCC(N)=O)c1C#N
221221	MUV_652_D_99	Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1
