# PUBCHEM_COMPOUND_CID	ID	SMILES
1329	MUV_548_D_1	CCCn1c2nc(C3CCCC3)[nH]c2c(=O)n(CCC)c1=O
1892	MUV_548_D_2	Cn1c2ncn(CCO)c2c(=O)n(C)c1=O
2123	MUV_548_D_3	CN(C)c1nc(N(C)C)nc(N(C)C)n1
2153	MUV_548_D_4	Cn1c2nc[nH]c2c(=O)n(C)c1=O
2196	MUV_548_D_5	COc1ccc(C(=O)N2CCCC2=O)cc1
2247	MUV_548_D_6	COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
2554	MUV_548_D_7	NC(=O)N1c2ccccc2C=Cc2ccccc21
2754	MUV_548_D_8	O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
2818	MUV_548_D_9	CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1
3169	MUV_548_D_10	OCC(O)CN1CCN(c2ccccc2)CC1
3333	MUV_548_D_11	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
3512	MUV_548_D_12	COc1cc(OC)c(Cl)c2c1C(=O)C1(O2)C(OC)=CC(=O)CC1C
3676	MUV_548_D_13	CCN(CC)CC(=O)Nc1c(C)cccc1C
3830	MUV_548_D_14	c1coc(CNc2ncnc3nc[nH]c32)c1
3957	MUV_548_D_15	CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
3969	MUV_548_D_16	CCCc1c(OCCCCc2nn[nH]n2)ccc(C(C)=O)c1O
4201	MUV_548_D_17	N=c1nc(N2CCCCC2)cc(N)n1O
4342	MUV_548_D_18	CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1
4507	MUV_548_D_19	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
4594	MUV_548_D_20	COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
4748	MUV_548_D_21	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
4831	MUV_548_D_22	CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
4917	MUV_548_D_23	CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
5320	MUV_548_D_24	CC(=O)NS(=O)(=O)c1ccc(N)cc1
5327	MUV_548_D_25	Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
5328	MUV_548_D_26	Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
5330	MUV_548_D_27	COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
5336	MUV_548_D_28	Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
5344	MUV_548_D_29	Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
5383	MUV_548_D_30	CNC(=O)N(C)c1nnc(C(C)(C)C)s1
5401	MUV_548_D_31	COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
5429	MUV_548_D_32	Cn1cnc2c1c(=O)[nH]c(=O)n2C
5430	MUV_548_D_33	c1nc(-c2nc3ccccc3[nH]2)cs1
5503	MUV_548_D_34	Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
5578	MUV_548_D_35	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
5748	MUV_548_D_36	[Br-].CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
6014	MUV_548_D_37	Cl.CC(CN1c2ccccc2Sc2ccccc21)N(C)C
6821	MUV_548_D_38	Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1
7619	MUV_548_D_39	c1ccc2sc(SN3CCOCC3)nc2c1
11257	MUV_548_D_40	CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
12492	MUV_548_D_41	CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
15629	MUV_548_D_42	CON(C)C(=O)Nc1ccc(Cl)cc1
16803	MUV_548_D_43	c1ccc2oc(-c3cccnc3)nc2c1
16834	MUV_548_D_44	c1nc2c(ncnc2NCc2ccccc2)n1C1CCCCO1
22769	MUV_548_D_45	CCOC(=O)c1c(C)[nH]c(C(C)=O)c1C
25096	MUV_548_D_46	O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc32)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
26880	MUV_548_D_47	CC(=O)Nc1ccc(-c2ccccc2)s1
30627	MUV_548_D_48	COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC
39042	MUV_548_D_49	CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
