# PUBCHEM_COMPOUND_CID	ID	SMILES
366	MUV_733_D_1	CC(=O)Oc1ccc2c(C)cc(=O)oc2c1
1329	MUV_733_D_2	CCCn1c2nc(C3CCCC3)[nH]c2c(=O)n(CCC)c1=O
2000	MUV_733_D_3	CC(=O)NC(Cc1ccccc1)C(=O)O
2196	MUV_733_D_4	COc1ccc(C(=O)N2CCCC2=O)cc1
2430	MUV_733_D_5	CC1CCCC=CC2CC(O)CC2C(O)C=CC(=O)O1
2727	MUV_733_D_6	CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
3019	MUV_733_D_7	CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
3295	MUV_733_D_8	CCOc1ccc2nc(S(N)(=O)=O)sc2c1
3308	MUV_733_D_9	CCc1cccc2c3c([nH]c21)C(CC)(CC(=O)O)OCC3
3331	MUV_733_D_10	NC(=O)OCC(COC(N)=O)c1ccccc1
4030	MUV_733_D_11	COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
4044	MUV_733_D_12	Cc1cccc(Nc2ccccc2C(=O)O)c1C
4235	MUV_733_D_13	O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
4463	MUV_733_D_14	Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
4497	MUV_733_D_15	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
4748	MUV_733_D_16	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
4891	MUV_733_D_17	O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
5325	MUV_733_D_18	Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
5327	MUV_733_D_19	Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
5342	MUV_733_D_20	O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
5383	MUV_733_D_21	CNC(=O)N(C)c1nnc(C(C)(C)C)s1
5430	MUV_733_D_22	c1nc(-c2nc3ccccc3[nH]2)cs1
5479	MUV_733_D_23	CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-]
5546	MUV_733_D_24	Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
5595	MUV_733_D_25	CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2
5748	MUV_733_D_26	[Br-].CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
5952	MUV_733_D_27	CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
6048	MUV_733_D_28	Cl.c1ccc(CC2=NCCN2)cc1
6279	MUV_733_D_29	CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C
6314	MUV_733_D_30	Cl.CCN(CC)CC(=O)Nc1c(C)cccc1C
6872	MUV_733_D_31	O=C(Nc1ccccc1)c1ccccc1O
7153	MUV_733_D_32	Cc1cc(Cl)ccc1OC(C)C(=O)O
7564	MUV_733_D_33	Nc1ccc(Nc2ccccc2)cc1
7619	MUV_733_D_34	c1ccc2sc(SN3CCOCC3)nc2c1
8228	MUV_733_D_35	Cl.CN(C)CCCN1c2ccccc2CCc2ccccc21
8739	MUV_733_D_36	NS(=O)(=O)c1ccc(C(=O)O)cc1
8768	MUV_733_D_37	O=Cc1ccc(O)c(O)c1
9013	MUV_733_D_38	CCOc1ccc(NC(N)=O)cc1
9340	MUV_733_D_39	Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1
9363	MUV_733_D_40	CCN(CC)C(=O)c1ccc(O)c(OC)c1
10631	MUV_733_D_41	CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C
11079	MUV_733_D_42	Cl.c1ccc2c(c1)cccc2CC1=NCCN1
11224	MUV_733_D_43	CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O
11368	MUV_733_D_44	Cl.CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1
12117	MUV_733_D_45	CC(=Nc1ccccc1)Nc1ccccc1
13451	MUV_733_D_46	O=C(Nc1ccccc1)NC1CCCCC1
13791	MUV_733_D_47	CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C
14399	MUV_733_D_48	CC(=O)NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
14562	MUV_733_D_49	Nc1cc(-c2ccccc2)ccc1O
15630	MUV_733_D_50	COc1ccc2nc(N)sc2c1
15674	MUV_733_D_51	Cc1nc(=O)c2ccccc2[nH]1
15680	MUV_733_D_52	Cc1ccc(S(=O)c2ccc(C)cc2)cc1
15723	MUV_733_D_53	OC(c1ccccc1)(c1ccccc1)C1CCNCC1
19529	MUV_733_D_54	CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
20415	MUV_733_D_55	Cc1ccc(Nc2ncccc2C(=O)O)cc1C
21184	MUV_733_D_56	O=C(O)CCCNC(=O)OCc1ccccc1
21307	MUV_733_D_57	CC1=C(C(=O)Nc2ccccc2)SCCO1
21624	MUV_733_D_58	CCCc1nc2ccccc2[nH]1
22780	MUV_733_D_59	Cn1c(NCCO)nc2c1c(=O)n(C)c(=O)n2C
22860	MUV_733_D_60	Nc1ccc(OCc2ccccc2)cc1
25711	MUV_733_D_61	CNC(=O)N(c1ccccc1)c1ccccc1
26880	MUV_733_D_62	CC(=O)Nc1ccc(-c2ccccc2)s1
